954,4,408.00,174.00,942.00,600.00,0.8754,1,-1,-1
955,4,405.00,177.00,945.00,600.00,0.8758,1,-1,-1
956,4,402.00,180.00,930.00,597.00,0.8694,1,-1,-1
957,4,402.00,183.00,930.00,594.00,0.8530,1,-1,-1
958,4,399.00,183.00,933.00,597.00,0.8530,1,-1,-1
959,4,396.00,189.00,921.00,588.00,0.8573,1,-1,-1
960,4,396.00,216.00,912.00,567.00,0.8374,1,-1,-1
961,4,390.00,195.00,915.00,597.00,0.8532,1,-1,-1
962,4,390.00,195.00,906.00,600.00,0.8604,1,-1,-1
963,4,390.00,195.00,906.00,600.00,0.8575,1,-1,-1
965,4,651.00,201.00,420.00,462.00,0.8832,1,-1,-1
966,4,645.00,201.00,426.00,465.00,0.8933,1,-1,-1
967,4,645.00,201.00,426.00,465.00,0.8930,1,-1,-1
968,4,642.00,201.00,429.00,465.00,0.8965,1,-1,-1
969,4,636.00,201.00,438.00,468.00,0.8788,1,-1,-1
970,4,633.00,201.00,441.00,468.00,0.9037,1,-1,-1
971,4,624.00,207.00,450.00,462.00,0.9160,1,-1,-1
972,4,621.00,204.00,456.00,465.00,0.9022,1,-1,-1
973,4,621.00,204.00,456.00,465.00,0.9023,1,-1,-1
974,4,618.00,207.00,465.00,465.00,0.8926,1,-1,-1
975,4,612.00,204.00,474.00,474.00,0.8855,1,-1,-1
976,4,609.00,204.00,480.00,474.00,0.8781,1,-1,-1
977,4,609.00,204.00,480.00,474.00,0.8858,1,-1,-1
978,4,606.00,204.00,486.00,480.00,0.8677,1,-1,-1
979,4,606.00,204.00,486.00,480.00,0.8699,1,-1,-1
980,4,606.00,204.00,489.00,486.00,0.8739,1,-1,-1
981,4,600.00,201.00,501.00,495.00,0.8672,1,-1,-1
982,4,600.00,201.00,501.00,495.00,0.8660,1,-1,-1
983,4,597.00,204.00,507.00,498.00,0.8645,1,-1,-1
984,4,594.00,207.00,516.00,498.00,0.8572,1,-1,-1
985,4,594.00,207.00,513.00,498.00,0.8597,1,-1,-1
986,4,597.00,207.00,510.00,504.00,0.8709,1,-1,-1
987,4,594.00,204.00,519.00,507.00,0.8715,1,-1,-1
988,4,594.00,207.00,522.00,504.00,0.8852,1,-1,-1
989,4,591.00,213.00,528.00,492.00,0.8910,1,-1,-1
990,4,591.00,213.00,531.00,492.00,0.8972,1,-1,-1
991,4,591.00,213.00,531.00,492.00,0.8933,1,-1,-1
992,4,591.00,216.00,531.00,486.00,0.8971,1,-1,-1
993,4,588.00,213.00,540.00,498.00,0.9000,1,-1,-1
994,4,591.00,216.00,537.00,495.00,0.8992,1,-1,-1
995,4,588.00,216.00,543.00,501.00,0.9121,1,-1,-1
996,4,588.00,216.00,546.00,507.00,0.8885,1,-1,-1
997,4,588.00,216.00,546.00,507.00,0.8845,1,-1,-1
998,4,588.00,213.00,549.00,510.00,0.8927,1,-1,-1
999,4,585.00,213.00,555.00,513.00,0.8763,1,-1,-1
1000,4,585.00,210.00,558.00,519.00,0.8842,1,-1,-1
1001,4,588.00,222.00,558.00,510.00,0.8708,1,-1,-1
1002,4,585.00,219.00,561.00,513.00,0.9064,1,-1,-1
1003,4,585.00,243.00,564.00,492.00,0.8874,1,-1,-1
1004,4,585.00,231.00,564.00,507.00,0.8855,1,-1,-1
1005,4,585.00,264.00,564.00,471.00,0.8932,1,-1,-1
1006,4,588.00,234.00,567.00,513.00,0.9102,1,-1,-1
1007,4,588.00,234.00,567.00,513.00,0.9047,1,-1,-1
1008,4,591.00,246.00,564.00,498.00,0.8715,1,-1,-1
1009,4,588.00,240.00,573.00,510.00,0.8544,1,-1,-1
1010,4,588.00,240.00,573.00,510.00,0.8504,1,-1,-1
1011,4,591.00,258.00,573.00,492.00,0.8506,1,-1,-1
1012,4,591.00,255.00,579.00,498.00,0.8561,1,-1,-1
1013,4,594.00,249.00,576.00,504.00,0.8832,1,-1,-1
1014,4,594.00,249.00,576.00,507.00,0.8863,1,-1,-1
1015,4,597.00,249.00,582.00,510.00,0.8978,1,-1,-1
1016,4,597.00,249.00,582.00,510.00,0.8976,1,-1,-1
1017,4,597.00,249.00,585.00,519.00,0.8981,1,-1,-1
1018,4,597.00,249.00,585.00,522.00,0.9120,1,-1,-1
1019,4,603.00,246.00,579.00,528.00,0.9087,1,-1,-1
1020,4,606.00,252.00,582.00,516.00,0.9133,1,-1,-1
1021,4,606.00,243.00,585.00,534.00,0.9128,1,-1,-1
1022,4,606.00,243.00,585.00,534.00,0.9136,1,-1,-1
1023,4,609.00,252.00,585.00,516.00,0.9023,1,-1,-1
1024,4,609.00,258.00,585.00,519.00,0.9086,1,-1,-1
1025,4,612.00,252.00,585.00,537.00,0.9101,1,-1,-1
1026,4,618.00,255.00,582.00,519.00,0.9135,1,-1,-1
